cod_municipio,municipio,uf,regiao,populacao
2901403,ANGICAL,BA,Nordeste,13938
2901502,ANGUERA,BA,Nordeste,11297
2901601,ANTAS,BA,Nordeste,19479
2901700,ANTÔNIO CARDOSO,BA,Nordeste,11677
2901809,ANTÔNIO GONÇALVES,BA,Nordeste,11878
2901908,APORÁ,BA,Nordeste,17788
2901957,APUAREMA,BA,Nordeste,7302
2902005,ARACATU,BA,Nordeste,13045
2902054,ARAÇÁS,BA,Nordeste,12208
2902104,ARACI,BA,Nordeste,54648
2902203,ARAMARI,BA,Nordeste,11461
2902252,ARATACA,BA,Nordeste,10961
2902302,ARATUÍPE,BA,Nordeste,8837
2902401,AURELINO LEAL,BA,Nordeste,11299
2902500,BAIANÓPOLIS,BA,Nordeste,13929
2902609,BAIXA GRANDE,BA,Nordeste,20449
2902658,BANZAÊ,BA,Nordeste,13240
2902708,BARRA,BA,Nordeste,53910
2902807,BARRA DA ESTIVA,BA,Nordeste,20392
2902906,BARRA DO CHOÇA,BA,Nordeste,31209
2903003,BARRA DO MENDES,BA,Nordeste,13833
2903102,BARRA DO ROCHA,BA,Nordeste,5612
2903201,BARREIRAS,BA,Nordeste,156975
2903235,BARRO ALTO,BA,Nordeste,15054
2903276,BARROCAS,BA,Nordeste,16105
2903300,BARRO PRETO,BA,Nordeste,5448
2903409,BELMONTE,BA,Nordeste,23437
2903508,BELO CAMPO,BA,Nordeste,17109
2903607,BIRITINGA,BA,Nordeste,15984
2903706,BOA NOVA,BA,Nordeste,12329
2903805,BOA VISTA DO TUPIM,BA,Nordeste,18531
2903904,BOM JESUS DA LAPA,BA,Nordeste,69662
2903953,BOM JESUS DA SERRA,BA,Nordeste,9823
2904001,BONINAL,BA,Nordeste,14446
2904050,BONITO,BA,Nordeste,16884
2904100,BOQUIRA,BA,Nordeste,21497
2904209,BOTUPORÃ,BA,Nordeste,10129
2904308,BREJÕES,BA,Nordeste,14222
2904407,BREJOLÂNDIA,BA,Nordeste,10618
2904506,BROTAS DE MACAÚBAS,BA,Nordeste,10130
2904605,BRUMADO,BA,Nordeste,67335
2904704,BUERAREMA,BA,Nordeste,18306
2904753,BURITIRAMA,BA,Nordeste,21276
2904803,CAATIBA,BA,Nordeste,6488
2904852,CABACEIRAS DO PARAGUAÇU,BA,Nordeste,18911
2904902,CACHOEIRA,BA,Nordeste,33567
2905008,CACULÉ,BA,Nordeste,23291
2905107,CAÉM,BA,Nordeste,9058
2905156,CAETANOS,BA,Nordeste,14608
2905206,CAETITÉ,BA,Nordeste,51081
2905305,CAFARNAUM,BA,Nordeste,18513
2905404,CAIRU,BA,Nordeste,18427
2905503,CALDEIRÃO GRANDE,BA,Nordeste,13391
2905602,CAMACAN,BA,Nordeste,32006
2905701,CAMAÇARI,BA,Nordeste,304302
2905800,CAMAMU,BA,Nordeste,35382
2905909,CAMPO ALEGRE DE LOURDES,BA,Nordeste,28820
2906006,CAMPO FORMOSO,BA,Nordeste,71487
2906105,CANÁPOLIS,BA,Nordeste,9703
2906204,CANARANA,BA,Nordeste,26325
2906303,CANAVIEIRAS,BA,Nordeste,30906
2906402,CANDEAL,BA,Nordeste,8181
2906501,CANDEIAS,BA,Nordeste,87458
2906600,CANDIBA,BA,Nordeste,14368
2906709,CÂNDIDO SALES,BA,Nordeste,25053
2906808,CANSANÇÃO,BA,Nordeste,34882
2906824,CANUDOS,BA,Nordeste,16753
2906857,CAPELA DO ALTO ALEGRE,BA,Nordeste,11616
2906873,CAPIM GROSSO,BA,Nordeste,30862
2906899,CARAÍBAS,BA,Nordeste,8801
2906907,CARAVELAS,BA,Nordeste,22093
2907004,CARDEAL DA SILVA,BA,Nordeste,9346
2907103,CARINHANHA,BA,Nordeste,29070
2907202,CASA NOVA,BA,Nordeste,72545
2907301,CASTRO ALVES,BA,Nordeste,26318
2907400,CATOLÂNDIA,BA,Nordeste,3599
2907509,CATU,BA,Nordeste,54970
2907558,CATURAMA,BA,Nordeste,9316
2907608,CENTRAL,BA,Nordeste,17280
2907707,CHORROCHÓ,BA,Nordeste,11200
2907806,CÍCERO DANTAS,BA,Nordeste,32576
2907905,CIPÓ,BA,Nordeste,17352
2908002,COARACI,BA,Nordeste,16549
2908101,COCOS,BA,Nordeste,18807
2908200,CONCEIÇÃO DA FEIRA,BA,Nordeste,22762
2908309,CONCEIÇÃO DO ALMEIDA,BA,Nordeste,17165
2908408,CONCEIÇÃO DO COITÉ,BA,Nordeste,67013
2908507,CONCEIÇÃO DO JACUÍPE,BA,Nordeste,33398
2908606,CONDE,BA,Nordeste,26035
2908705,CONDEÚBA,BA,Nordeste,17178
2908804,CONTENDAS DO SINCORÁ,BA,Nordeste,4045
2908903,CORAÇÃO DE MARIA,BA,Nordeste,22495
2909000,CORDEIROS,BA,Nordeste,8642
2909109,CORIBE,BA,Nordeste,14149
2909208,CORONEL JOÃO SÁ,BA,Nordeste,15717
2909307,CORRENTINA,BA,Nordeste,32191
2909406,COTEGIPE,BA,Nordeste,13769
2909505,CRAVOLÂNDIA,BA,Nordeste,5351
2909604,CRISÓPOLIS,BA,Nordeste,21163
2909703,CRISTÓPOLIS,BA,Nordeste,13947
2909802,CRUZ DAS ALMAS,BA,Nordeste,63591
2909901,CURAÇÁ,BA,Nordeste,34886
2910008,DÁRIO MEIRA,BA,Nordeste,10525
2910057,DIAS D'ÁVILA,BA,Nordeste,82432
2910107,DOM BASÍLIO,BA,Nordeste,12240
2910206,DOM MACEDO COSTA,BA,Nordeste,4065
2910305,ELÍSIO MEDRADO,BA,Nordeste,8126
2910404,ENCRUZILHADA,BA,Nordeste,16446
2910503,ENTRE RIOS,BA,Nordeste,41901
2910602,ESPLANADA,BA,Nordeste,37578
2910701,EUCLIDES DA CUNHA,BA,Nordeste,60858
2910727,EUNÁPOLIS,BA,Nordeste,114396
2910750,FÁTIMA,BA,Nordeste,17845
2910776,FEIRA DA MATA,BA,Nordeste,5661
2910800,FEIRA DE SANTANA,BA,Nordeste,619609
2910859,FILADÉLFIA,BA,Nordeste,16345
2910909,FIRMINO ALVES,BA,Nordeste,5629
2911006,FLORESTA AZUL,BA,Nordeste,10575
2911105,FORMOSA DO RIO PRETO,BA,Nordeste,25857
2911204,GANDU,BA,Nordeste,32596
2911253,GAVIÃO,BA,Nordeste,4440
2911303,GENTIO DO OURO,BA,Nordeste,11259
2911402,GLÓRIA,BA,Nordeste,15234
2911501,GONGOGI,BA,Nordeste,6985
2911600,GOVERNADOR MANGABEIRA,BA,Nordeste,20762
2911659,GUAJERU,BA,Nordeste,6646
2911709,GUANAMBI,BA,Nordeste,84928
2911808,GUARATINGA,BA,Nordeste,20700
2911857,HELIÓPOLIS,BA,Nordeste,12987
2911907,IAÇU,BA,Nordeste,24121
2912004,IBIASSUCÊ,BA,Nordeste,9031
2912103,IBICARAÍ,BA,Nordeste,21378
2912202,IBICOARA,BA,Nordeste,19786
2912301,IBICUÍ,BA,Nordeste,16230
2912400,IBIPEBA,BA,Nordeste,18319
2912509,IBIPITANGA,BA,Nordeste,14947
2912608,IBIQUERA,BA,Nordeste,4046
2912707,IBIRAPITANGA,BA,Nordeste,23404
2912806,IBIRAPUÃ,BA,Nordeste,8690
2912905,IBIRATAIA,BA,Nordeste,14882
2913002,IBITIARA,BA,Nordeste,16403
2913101,IBITITÁ,BA,Nordeste,17080
2913200,IBOTIRAMA,BA,Nordeste,27003
2913309,ICHU,BA,Nordeste,6220
2913408,IGAPORÃ,BA,Nordeste,15650
2913457,IGRAPIÚNA,BA,Nordeste,13091
2913507,IGUAÍ,BA,Nordeste,26963
2913606,ILHÉUS,BA,Nordeste,159923
2913705,INHAMBUPE,BA,Nordeste,40333
2913804,IPECAETÁ,BA,Nordeste,14354
2913903,IPIAÚ,BA,Nordeste,45922
2914000,IPIRÁ,BA,Nordeste,59435
2914109,IPUPIARA,BA,Nordeste,9911
2914208,IRAJUBA,BA,Nordeste,7279
2914307,IRAMAIA,BA,Nordeste,8197
2914406,IRAQUARA,BA,Nordeste,25478
2914505,IRARÁ,BA,Nordeste,29173
2914604,IRECÊ,BA,Nordeste,73524
2914653,ITABELA,BA,Nordeste,30747
2914703,ITABERABA,BA,Nordeste,64646
2914802,ITABUNA,BA,Nordeste,213685
2914901,ITACARÉ,BA,Nordeste,28684
2915007,ITAETÉ,BA,Nordeste,16110
2915106,ITAGI,BA,Nordeste,12242
2915205,ITAGIBÁ,BA,Nordeste,14452
2915304,ITAGIMIRIM,BA,Nordeste,6825
2915353,ITAGUAÇU DA BAHIA,BA,Nordeste,14542
2915403,ITAJU DO COLÔNIA,BA,Nordeste,6596
2915502,ITAJUÍPE,BA,Nordeste,20398
2915601,ITAMARAJU,BA,Nordeste,64455
2915700,ITAMARI,BA,Nordeste,8003
2915809,ITAMBÉ,BA,Nordeste,22754
2915908,ITANAGRA,BA,Nordeste,6436
2916005,ITANHÉM,BA,Nordeste,19316
2916104,ITAPARICA,BA,Nordeste,22337
2916203,ITAPÉ,BA,Nordeste,8526
2916302,ITAPEBI,BA,Nordeste,10215
2916401,ITAPETINGA,BA,Nordeste,76795
2916500,ITAPICURU,BA,Nordeste,35883
2916609,ITAPITANGA,BA,Nordeste,10298
2916708,ITAQUARA,BA,Nordeste,8347
2916807,ITARANTIM,BA,Nordeste,19843
2916856,ITATIM,BA,Nordeste,14539
2916906,ITIRUÇU,BA,Nordeste,12528
2917003,ITIÚBA,BA,Nordeste,36116
2917102,ITORORÓ,BA,Nordeste,20388
2917201,ITUAÇU,BA,Nordeste,19030
2917300,ITUBERÁ,BA,Nordeste,28740
2917334,IUIU,BA,Nordeste,11016
2917359,JABORANDI,BA,Nordeste,8277
2917409,JACARACI,BA,Nordeste,14850
2917508,JACOBINA,BA,Nordeste,80635
2917607,JAGUAQUARA,BA,Nordeste,54673
2917706,JAGUARARI,BA,Nordeste,33746
2917805,JAGUARIPE,BA,Nordeste,18981
2917904,JANDAÍRA,BA,Nordeste,10726
2918001,JEQUIÉ,BA,Nordeste,156126
2918100,JEREMOABO,BA,Nordeste,40651
2918209,JIQUIRIÇÁ,BA,Nordeste,14557
2918308,JITAÚNA,BA,Nordeste,10808
2918357,JOÃO DOURADO,BA,Nordeste,25402
2918407,JUAZEIRO,BA,Nordeste,218162
2918456,JUCURUÇU,BA,Nordeste,8988
2918506,JUSSARA,BA,Nordeste,15262
2918555,JUSSARI,BA,Nordeste,5768
2918605,JUSSIAPE,BA,Nordeste,5976
2918704,LAFAIETE COUTINHO,BA,Nordeste,3693
2918753,LAGOA REAL,BA,Nordeste,15770
2918803,LAJE,BA,Nordeste,24032
2918902,LAJEDÃO,BA,Nordeste,3975
2919009,LAJEDINHO,BA,Nordeste,3758
2919058,LAJEDO DO TABOCAL,BA,Nordeste,8577
2919108,LAMARÃO,BA,Nordeste,8191
2919157,LAPÃO,BA,Nordeste,27274
2919207,LAURO DE FREITAS,BA,Nordeste,201635
2919306,LENÇÓIS,BA,Nordeste,11499
2919405,LICÍNIO DE ALMEIDA,BA,Nordeste,12373
2919504,LIVRAMENTO DE NOSSA SENHORA,BA,Nordeste,46062
2919553,LUÍS EDUARDO MAGALHÃES,BA,Nordeste,90162
2919603,MACAJUBA,BA,Nordeste,11332
2919702,MACARANI,BA,Nordeste,18909
2919801,MACAÚBAS,BA,Nordeste,50161
2919900,MACURURÉ,BA,Nordeste,7787
2919926,MADRE DE DEUS,BA,Nordeste,21432
2919959,MAETINGA,BA,Nordeste,2764
2920007,MAIQUINIQUE,BA,Nordeste,10206
2920106,MAIRI,BA,Nordeste,18602
2920205,MALHADA,BA,Nordeste,16861
2920304,MALHADA DE PEDRAS,BA,Nordeste,8359
2920403,MANOEL VITORINO,BA,Nordeste,13087
2920452,MANSIDÃO,BA,Nordeste,13734
2920502,MARACÁS,BA,Nordeste,20393
2920601,MARAGOGIPE,BA,Nordeste,44793
2920700,MARAÚ,BA,Nordeste,20617
2920809,MARCIONÍLIO SOUZA,BA,Nordeste,10380
2920908,MASCOTE,BA,Nordeste,13717
2921005,MATA DE SÃO JOÃO,BA,Nordeste,47126
2921054,MATINA,BA,Nordeste,12283
2921104,MEDEIROS NETO,BA,Nordeste,22716
2921203,MIGUEL CALMON,BA,Nordeste,25894
2921302,MILAGRES,BA,Nordeste,10893
2921401,MIRANGABA,BA,Nordeste,18474
2921450,MIRANTE,BA,Nordeste,8447
2921500,MONTE SANTO,BA,Nordeste,49278
2921609,MORPARÁ,BA,Nordeste,8497
2921708,MORRO DO CHAPÉU,BA,Nordeste,35440
2921807,MORTUGABA,BA,Nordeste,12052
2921906,MUCUGÊ,BA,Nordeste,8889
2922003,MUCURI,BA,Nordeste,42251
2922052,MULUNGU DO MORRO,BA,Nordeste,10673
2922102,MUNDO NOVO,BA,Nordeste,26970
2922201,MUNIZ FERREIRA,BA,Nordeste,7443
2922250,MUQUÉM DO SÃO FRANCISCO,BA,Nordeste,11417
2922300,MURITIBA,BA,Nordeste,29410
2922409,MUTUÍPE,BA,Nordeste,22282
2922508,NAZARÉ,BA,Nordeste,28594
2922607,NILO PEÇANHA,BA,Nordeste,14079
2922656,NORDESTINA,BA,Nordeste,13164
2922706,NOVA CANAÃ,BA,Nordeste,16472
2922730,NOVA FÁTIMA,BA,Nordeste,7821
2922755,NOVA IBIÁ,BA,Nordeste,6554
2922805,NOVA ITARANA,BA,Nordeste,8279
2922854,NOVA REDENÇÃO,BA,Nordeste,9123
2922904,NOVA SOURE,BA,Nordeste,26998
2923001,NOVA VIÇOSA,BA,Nordeste,43783
2923035,NOVO HORIZONTE,BA,Nordeste,12522
2923050,NOVO TRIUNFO,BA,Nordeste,15443
2923100,OLINDINA,BA,Nordeste,28304
2923209,OLIVEIRA DOS BREJINHOS,BA,Nordeste,21810
2923308,OURIÇANGAS,BA,Nordeste,8570
2923357,OUROLÂNDIA,BA,Nordeste,17511
2923407,PALMAS DE MONTE ALTO,BA,Nordeste,21796
2923506,PALMEIRAS,BA,Nordeste,9071
2923605,PARAMIRIM,BA,Nordeste,21695
2923704,PARATINGA,BA,Nordeste,32141
2923803,PARIPIRANGA,BA,Nordeste,29058
2923902,PAU BRASIL,BA,Nordeste,9686
2924009,PAULO AFONSO,BA,Nordeste,118516
2924058,PÉ DE SERRA,BA,Nordeste,13556
2924108,PEDRÃO,BA,Nordeste,7394
2924207,PEDRO ALEXANDRE,BA,Nordeste,16682
2924306,PIATÃ,BA,Nordeste,16984
2924405,PILÃO ARCADO,BA,Nordeste,35175
2924504,PINDAÍ,BA,Nordeste,16285
2924603,PINDOBAÇU,BA,Nordeste,20098
2924652,PINTADAS,BA,Nordeste,10394
2924678,PIRAÍ DO NORTE,BA,Nordeste,10036
2924702,PIRIPÁ,BA,Nordeste,10475
2924801,PIRITIBA,BA,Nordeste,24964
2924900,PLANALTINO,BA,Nordeste,9370
2925006,PLANALTO,BA,Nordeste,26426
2925105,POÇÕES,BA,Nordeste,46879
2925204,POJUCA,BA,Nordeste,39972
2925253,PONTO NOVO,BA,Nordeste,14819
2925303,PORTO SEGURO,BA,Nordeste,150658
2925402,POTIRAGUÁ,BA,Nordeste,6916
2925501,PRADO,BA,Nordeste,28194
2925600,PRESIDENTE DUTRA,BA,Nordeste,15160
2925709,PRESIDENTE JÂNIO QUADROS,BA,Nordeste,12179
2925758,PRESIDENTE TANCREDO NEVES,BA,Nordeste,28004
2925808,QUEIMADAS,BA,Nordeste,25433
2925907,QUIJINGUE,BA,Nordeste,27626
2925931,QUIXABEIRA,BA,Nordeste,8956
2925956,RAFAEL JAMBEIRO,BA,Nordeste,22633
2926004,REMANSO,BA,Nordeste,41170
2926103,RETIROLÂNDIA,BA,Nordeste,14495
2926202,RIACHÃO DAS NEVES,BA,Nordeste,22334
2926301,RIACHÃO DO JACUÍPE,BA,Nordeste,33468
2926400,RIACHO DE SANTANA,BA,Nordeste,35593
2926509,RIBEIRA DO AMPARO,BA,Nordeste,14612
2926608,RIBEIRA DO POMBAL,BA,Nordeste,53956
2926657,RIBEIRÃO DO LARGO,BA,Nordeste,5343
2926707,RIO DE CONTAS,BA,Nordeste,12932
2926806,RIO DO ANTÔNIO,BA,Nordeste,15448
2926905,RIO DO PIRES,BA,Nordeste,11663
2927002,RIO REAL,BA,Nordeste,40976
2927101,RODELAS,BA,Nordeste,9442
2927200,RUY BARBOSA,BA,Nordeste,30857
2927309,SALINAS DA MARGARIDA,BA,Nordeste,15862
2927408,SALVADOR,BA,Nordeste,2886698
2927507,SANTA BÁRBARA,BA,Nordeste,20883
2927606,SANTA BRÍGIDA,BA,Nordeste,14063
2927705,SANTA CRUZ CABRÁLIA,BA,Nordeste,27922
2927804,SANTA CRUZ DA VITÓRIA,BA,Nordeste,6278
2927903,SANTA INÊS,BA,Nordeste,10606
2928000,SANTALUZ,BA,Nordeste,37531
2928059,SANTA LUZIA,BA,Nordeste,12449
2928109,SANTA MARIA DA VITÓRIA,BA,Nordeste,39775
2928208,SANTANA,BA,Nordeste,26705
2928307,SANTANÓPOLIS,BA,Nordeste,8966
2928406,SANTA RITA DE CÁSSIA,BA,Nordeste,28481
2928505,SANTA TERESINHA,BA,Nordeste,10464
2928604,SANTO AMARO,BA,Nordeste,60131
2928703,SANTO ANTÔNIO DE JESUS,BA,Nordeste,102380
2928802,SANTO ESTÊVÃO,BA,Nordeste,53269
2928901,SÃO DESIDÉRIO,BA,Nordeste,34266
2928950,SÃO DOMINGOS,BA,Nordeste,9072
2929008,SÃO FÉLIX,BA,Nordeste,14762
2929057,SÃO FÉLIX DO CORIBE,BA,Nordeste,15468
2929107,SÃO FELIPE,BA,Nordeste,21080
2929206,SÃO FRANCISCO DO CONDE,BA,Nordeste,40245
2929255,SÃO GABRIEL,BA,Nordeste,18789
2929305,SÃO GONÇALO DOS CAMPOS,BA,Nordeste,37942
2929354,SÃO JOSÉ DA VITÓRIA,BA,Nordeste,5608
2929370,SÃO JOSÉ DO JACUÍPE,BA,Nordeste,10505
2929404,SÃO MIGUEL DAS MATAS,BA,Nordeste,11704
2929503,SÃO SEBASTIÃO DO PASSÉ,BA,Nordeste,44430
2929602,SAPEAÇU,BA,Nordeste,17409
2929701,SÁTIRO DIAS,BA,Nordeste,17302
2929750,SAUBARA,BA,Nordeste,12105
2929800,SAÚDE,BA,Nordeste,12943
2929909,SEABRA,BA,Nordeste,44234
2930006,SEBASTIÃO LARANJEIRAS,BA,Nordeste,11512
2930105,SENHOR DO BONFIM,BA,Nordeste,79424
2930154,SERRA DO RAMALHO,BA,Nordeste,31416
2930204,SENTO SÉ,BA,Nordeste,40989
2930303,SERRA DOURADA,BA,Nordeste,17321
2930402,SERRA PRETA,BA,Nordeste,14699
2930501,SERRINHA,BA,Nordeste,81286
2930600,SERROLÂNDIA,BA,Nordeste,13446
2930709,SIMÕES FILHO,BA,Nordeste,135783
2930758,SÍTIO DO MATO,BA,Nordeste,13059
2930766,SÍTIO DO QUINTO,BA,Nordeste,9701
2930774,SOBRADINHO,BA,Nordeste,23233
2930808,SOUTO SOARES,BA,Nordeste,17050
2930907,TABOCAS DO BREJO VELHO,BA,Nordeste,12516
2931004,TANHAÇU,BA,Nordeste,20393
2931053,TANQUE NOVO,BA,Nordeste,17443
2931103,TANQUINHO,BA,Nordeste,7928
2931202,TAPEROÁ,BA,Nordeste,21253
2931301,TAPIRAMUTÁ,BA,Nordeste,16974
2931350,TEIXEIRA DE FREITAS,BA,Nordeste,162438
2931400,TEODORO SAMPAIO,BA,Nordeste,7359
2931509,TEOFILÂNDIA,BA,Nordeste,22555
2931608,TEOLÂNDIA,BA,Nordeste,15022
2931707,TERRA NOVA,BA,Nordeste,13025
2931806,TREMEDAL,BA,Nordeste,16189
2931905,TUCANO,BA,Nordeste,50798
2932002,UAUÁ,BA,Nordeste,24113
2932101,UBAÍRA,BA,Nordeste,19877
2932200,UBAITABA,BA,Nordeste,18847
2932309,UBATÃ,BA,Nordeste,27263
2932408,UIBAÍ,BA,Nordeste,13891
2932457,UMBURANAS,BA,Nordeste,19402
2932507,UNA,BA,Nordeste,18544
2932606,URANDI,BA,Nordeste,16665
2932705,URUÇUCA,BA,Nordeste,20413
2932804,UTINGA,BA,Nordeste,19256
2932903,VALENÇA,BA,Nordeste,97233
2933000,VALENTE,BA,Nordeste,28800
2933059,VÁRZEA DA ROÇA,BA,Nordeste,14121
2933109,VÁRZEA DO POÇO,BA,Nordeste,9210
2933158,VÁRZEA NOVA,BA,Nordeste,12625
2933174,VARZEDO,BA,Nordeste,8785
2933208,VERA CRUZ,BA,Nordeste,43716
2933257,VEREDA,BA,Nordeste,6153
2933307,VITÓRIA DA CONQUISTA,BA,Nordeste,341128
2933406,WAGNER,BA,Nordeste,9344
2933455,WANDERLEY,BA,Nordeste,12180
2933505,WENCESLAU GUIMARÃES,BA,Nordeste,20978
2933604,XIQUE-XIQUE,BA,Nordeste,46523
3100104,ABADIA DOS DOURADOS,MG,Sudeste,7006
3100203,ABAETÉ,MG,Sudeste,23250
3100302,ABRE CAMPO,MG,Sudeste,13444
3100401,ACAIACA,MG,Sudeste,3994
3100500,AÇUCENA,MG,Sudeste,9368
3100609,ÁGUA BOA,MG,Sudeste,13523
3100708,ÁGUA COMPRIDA,MG,Sudeste,1992
3100807,AGUANIL,MG,Sudeste,4522
3100906,ÁGUAS FORMOSAS,MG,Sudeste,19247
3101003,ÁGUAS VERMELHAS,MG,Sudeste,13599
3101102,AIMORÉS,MG,Sudeste,25141
3101201,AIURUOCA,MG,Sudeste,5976
3101300,ALAGOA,MG,Sudeste,2665
3101409,ALBERTINA,MG,Sudeste,3011
3101508,ALÉM PARAÍBA,MG,Sudeste,35401
3101607,ALFENAS,MG,Sudeste,80494
3101631,ALFREDO VASCONCELOS,MG,Sudeste,6981
3101706,ALMENARA,MG,Sudeste,42143
3101805,ALPERCATA,MG,Sudeste,7436
3101904,ALPINÓPOLIS,MG,Sudeste,19958
3102001,ALTEROSA,MG,Sudeste,14517
3102050,ALTO CAPARAÓ,MG,Sudeste,5894
3102100,ALTO RIO DOCE,MG,Sudeste,10859
3102209,ALVARENGA,MG,Sudeste,3844
3102308,ALVINÓPOLIS,MG,Sudeste,15169
3102407,ALVORADA DE MINAS,MG,Sudeste,3605
3102506,AMPARO DO SERRA,MG,Sudeste,4678
3102605,ANDRADAS,MG,Sudeste,41396
3102704,CACHOEIRA DE PAJEÚ,MG,Sudeste,9442
3102803,ANDRELÂNDIA,MG,Sudeste,12206
3102852,ANGELÂNDIA,MG,Sudeste,8557
3102902,ANTÔNIO CARLOS,MG,Sudeste,11459
3103009,ANTÔNIO DIAS,MG,Sudeste,9275
3103108,ANTÔNIO PRADO DE MINAS,MG,Sudeste,1587
3103207,ARAÇAÍ,MG,Sudeste,2354
3103306,ARACITABA,MG,Sudeste,2059
3103405,ARAÇUAÍ,MG,Sudeste,36712
3103504,ARAGUARI,MG,Sudeste,117825
3103603,ARANTINA,MG,Sudeste,2787
3103702,ARAPONGA,MG,Sudeste,8453
3103751,ARAPORÃ,MG,Sudeste,6931
3103801,ARAPUÁ,MG,Sudeste,2835
3103900,ARAÚJOS,MG,Sudeste,9401
3104007,ARAXÁ,MG,Sudeste,107337
3104106,ARCEBURGO,MG,Sudeste,10883
3104205,ARCOS,MG,Sudeste,40380
3104304,AREADO,MG,Sudeste,15181
3104403,ARGIRITA,MG,Sudeste,2704
3104452,ARICANDUVA,MG,Sudeste,5269
3104502,ARINOS,MG,Sudeste,17862
3104601,ASTOLFO DUTRA,MG,Sudeste,14270
3104700,ATALÉIA,MG,Sudeste,12678
3104809,AUGUSTO DE LIMA,MG,Sudeste,4851
3104908,BAEPENDI,MG,Sudeste,19199
3105004,BALDIM,MG,Sudeste,7803
3105103,BAMBUÍ,MG,Sudeste,23898
3105202,BANDEIRA,MG,Sudeste,4766
3105301,BANDEIRA DO SUL,MG,Sudeste,5778
3105400,BARÃO DE COCAIS,MG,Sudeste,32866
3105509,BARÃO DE MONTE ALTO,MG,Sudeste,5354
3105608,BARBACENA,MG,Sudeste,138204
3105707,BARRA LONGA,MG,Sudeste,5015
3105905,BARROSO,MG,Sudeste,20897
3106002,BELA VISTA DE MINAS,MG,Sudeste,10262
3106101,BELMIRO BRAGA,MG,Sudeste,3425
3106200,BELO HORIZONTE,MG,Sudeste,2521564
3106309,BELO ORIENTE,MG,Sudeste,26994
3106408,BELO VALE,MG,Sudeste,7719
3106507,BERILO,MG,Sudeste,11872
3106606,BERTÓPOLIS,MG,Sudeste,4607
3106655,BERIZAL,MG,Sudeste,4764
3106705,BETIM,MG,Sudeste,444784
3106804,BIAS FORTES,MG,Sudeste,3329
3106903,BICAS,MG,Sudeste,14554
3107000,BIQUINHAS,MG,Sudeste,2498
3107109,BOA ESPERANÇA,MG,Sudeste,40219
3107208,BOCAINA DE MINAS,MG,Sudeste,5089
3107307,BOCAIÚVA,MG,Sudeste,50256
3107406,BOM DESPACHO,MG,Sudeste,51028
3107505,BOM JARDIM DE MINAS,MG,Sudeste,6459
3107604,BOM JESUS DA PENHA,MG,Sudeste,4244
3107703,BOM JESUS DO AMPARO,MG,Sudeste,6133
3107802,BOM JESUS DO GALHO,MG,Sudeste,14862
3107901,BOM REPOUSO,MG,Sudeste,10537
3108008,BOM SUCESSO,MG,Sudeste,17607
3108107,BONFIM,MG,Sudeste,6860
3108206,BONFINÓPOLIS DE MINAS,MG,Sudeste,5444
3108255,BONITO DE MINAS,MG,Sudeste,11369
3108305,BORDA DA MATA,MG,Sudeste,19614
3108404,BOTELHOS,MG,Sudeste,14949
3108503,BOTUMIRIM,MG,Sudeste,6288
3108552,BRASILÂNDIA DE MINAS,MG,Sudeste,16748
3108602,BRASÍLIA DE MINAS,MG,Sudeste,32405
3108701,BRÁS PIRES,MG,Sudeste,4293
3108800,BRAÚNAS,MG,Sudeste,4769
3108909,BRAZÓPOLIS,MG,Sudeste,14410
3109006,BRUMADINHO,MG,Sudeste,40666
3109105,BUENO BRANDÃO,MG,Sudeste,10991
3109204,BUENÓPOLIS,MG,Sudeste,10353
3109253,BUGRE,MG,Sudeste,3983
3109303,BURITIS,MG,Sudeste,25013
3109402,BURITIZEIRO,MG,Sudeste,28121
3109451,CABECEIRA GRANDE,MG,Sudeste,6988
3109501,CABO VERDE,MG,Sudeste,14075
3109600,CACHOEIRA DA PRATA,MG,Sudeste,3591
3109709,CACHOEIRA DE MINAS,MG,Sudeste,11579
3109808,CACHOEIRA DOURADA,MG,Sudeste,2706
3109907,CAETANÓPOLIS,MG,Sudeste,11749
3110004,CAETÉ,MG,Sudeste,45047
3110103,CAIANA,MG,Sudeste,5541
3110202,CAJURI,MG,Sudeste,3974
3110301,CALDAS,MG,Sudeste,14541
3110400,CAMACHO,MG,Sudeste,2869
3110509,CAMANDUCAIA,MG,Sudeste,21801
3110608,CAMBUÍ,MG,Sudeste,29814
3110707,CAMBUQUIRA,MG,Sudeste,12812
3110806,CAMPANÁRIO,MG,Sudeste,3730
3110905,CAMPANHA,MG,Sudeste,16762
3111002,CAMPESTRE,MG,Sudeste,21054
3111101,CAMPINA VERDE,MG,Sudeste,19752
3111150,CAMPO AZUL,MG,Sudeste,3824
3111200,CAMPO BELO,MG,Sudeste,54186
3111309,CAMPO DO MEIO,MG,Sudeste,11651
3111408,CAMPO FLORIDO,MG,Sudeste,8269
3111507,CAMPOS ALTOS,MG,Sudeste,15563
3111606,CAMPOS GERAIS,MG,Sudeste,28842
3111705,CANAÃ,MG,Sudeste,4548
3111804,CANÁPOLIS,MG,Sudeste,12201
3111903,CANA VERDE,MG,Sudeste,5594
3112000,CANDEIAS,MG,Sudeste,14888
3112059,CANTAGALO,MG,Sudeste,4551
3112109,CAPARAÓ,MG,Sudeste,5451
3112208,CAPELA NOVA,MG,Sudeste,4634
